signal_id,date,ticker,direction,entry,sl,tp,shares,capital,confidence,status,exit_price,exit_reason,pnl,pnl_pct,closed_date
5120a32d,2026-08-03,BBAS3.SA,SELL,21.2394,21.3456,20.9845,90,9588.95,0.6167,open,,,,,,v2_trend_filter_ticker_params
283cae82,2026-08-04,LREN3.SA,SELL,13.8031,13.8721,13.5546,138,9588.95,0.8437,open,,,,,,v2_trend_filter_ticker_params
274633ba,2026-08-04,EQTL3.SA,SELL,39.0405,39.2357,38.0645,49,9588.95,0.6827,open,,,,,,v2_trend_filter_ticker_params
32761566,2026-08-04,VIVT3.SA,SELL,32.0839,32.2444,31.5064,59,9588.95,0.6064,open,,,,,,v2_trend_filter_ticker_params
bd0b4a7b,2026-08-05,LREN3.SA,SELL,13.6632,13.7315,13.4172,140,9588.95,0.936,open,,,,,,v2_trend_filter_ticker_params
8e45f568,2026-08-05,EQTL3.SA,SELL,39.5302,39.7279,38.542,48,9588.95,0.6973,open,,,,,,v2_trend_filter_ticker_params
0b158c85,2026-08-05,BBAS3.SA,SELL,21.1594,21.2652,20.9055,90,9588.95,0.7432,open,,,,,,v2_trend_filter_ticker_params
2fcc8c8c,2026-08-06,LREN3.SA,SELL,13.4333,13.5004,13.1915,142,9588.95,0.8432,open,,,,,,v2_trend_filter_ticker_params
249a343a,2026-08-06,VIVT3.SA,SELL,31.3143,31.4709,30.7507,61,9588.95,0.7994,open,,,,,,v2_trend_filter_ticker_params
12068d6f,2026-08-06,KLBN11.SA,SELL,18.1809,18.2718,17.8536,105,9588.95,0.8747,open,,,,,,v2_trend_filter_ticker_params
928e1680,2026-08-07,KLBN11.SA,SELL,17.981,18.0709,17.6573,106,9588.95,0.8653,open,,,,,,v2_trend_filter_ticker_params
8e9ce07c,2026-08-10,EQTL3.SA,SELL,36.5817,36.7646,35.6672,52,9588.95,0.7599,open,,,,,,v2_trend_filter_ticker_params
6b7c5fcf,2026-08-10,ITUB4.SA,SELL,40.4098,40.6118,39.3995,47,9588.95,0.6407,open,,,,,,v2_trend_filter_ticker_params
782d0bed,2026-08-10,KLBN11.SA,SELL,17.961,18.0508,17.6377,106,9588.95,0.7125,open,,,,,,v2_trend_filter_ticker_params
d30ebf2b,2026-08-10,BBAS3.SA,SELL,20.09,20.1904,19.8489,95,9588.95,0.6343,open,,,,,,v2_trend_filter_ticker_params
1da845b9,2026-08-11,EQTL3.SA,SELL,36.3718,36.5537,35.4625,52,9588.95,0.7987,open,,,,,,v2_trend_filter_ticker_params
32668531,2026-08-11,ITUB4.SA,SELL,39.94,40.1397,38.9415,48,9588.95,0.6727,open,,,,,,v2_trend_filter_ticker_params
117ba9c3,2026-08-11,KLBN11.SA,SELL,17.7811,17.87,17.461,107,9588.95,0.9035,open,,,,,,v2_trend_filter_ticker_params
28d858f3,2026-08-12,EQTL3.SA,SELL,35.3423,35.519,34.4588,54,9588.95,0.8421,open,,,,,,v2_trend_filter_ticker_params
c3f663b5,2026-08-12,ITUB4.SA,SELL,38.5207,38.7133,37.5577,49,9588.95,0.7195,open,,,,,,v2_trend_filter_ticker_params
1708f268,2026-08-12,BBAS3.SA,SELL,19.2704,19.3667,19.0391,99,9588.95,0.7446,open,,,,,,v2_trend_filter_ticker_params
58374379,2026-08-13,SUZB3.SA,SELL,41.3793,41.5862,40.8827,46,9588.95,0.7679,open,,,,,,v2_trend_filter_ticker_params
019d7c81,2026-08-13,EQTL3.SA,SELL,35.2124,35.3884,34.3321,54,9588.95,0.9042,open,,,,,,v2_trend_filter_ticker_params
cf2c55f4,2026-08-13,ITUB4.SA,SELL,38.5307,38.7234,37.5675,49,9588.95,0.8251,open,,,,,,v2_trend_filter_ticker_params
8e79944c,2026-08-14,SUZB3.SA,SELL,41.8691,42.0784,41.3666,45,9588.95,0.6271,open,,,,,,v2_trend_filter_ticker_params
6e899a6b,2026-08-14,EQTL3.SA,SELL,34.013,34.183,33.1627,56,9588.95,0.8555,open,,,,,,v2_trend_filter_ticker_params
54bf8f0f,2026-08-14,ITUB4.SA,SELL,38.0809,38.2714,37.1289,50,9588.95,0.8394,open,,,,,,v2_trend_filter_ticker_params
7024216e,2026-08-14,KLBN11.SA,SELL,17.4713,17.5586,17.1568,109,9588.95,0.7532,open,,,,,,v2_trend_filter_ticker_params
7ce50abe,2026-08-17,SUZB3.SA,SELL,41.7091,41.9177,41.2086,45,9588.95,0.5842,open,,,,,,v2_trend_filter_ticker_params
90686d0d,2026-08-17,ITUB4.SA,SELL,38.6107,38.8037,37.6454,49,9588.95,0.8343,open,,,,,,v2_trend_filter_ticker_params
3aec7f52,2026-08-17,KLBN11.SA,SELL,17.3913,17.4783,17.0783,110,9588.95,0.8651,open,,,,,,v2_trend_filter_ticker_params
335ecbc9,2026-08-18,ITUB4.SA,SELL,38.6307,38.8238,37.6649,49,9588.95,0.8125,open,,,,,,v2_trend_filter_ticker_params
0406c561,2026-08-18,KLBN11.SA,SELL,17.5212,17.6088,17.2059,109,9588.95,0.6838,open,,,,,,v2_trend_filter_ticker_params
0320a4a9,2026-08-19,SUZB3.SA,SELL,41.1494,41.3552,40.6556,46,9588.95,0.6601,open,,,,,,v2_trend_filter_ticker_params
264e89fe,2026-08-19,ITUB4.SA,SELL,38.8206,39.0147,37.8501,49,9588.95,0.9423,open,,,,,,v2_trend_filter_ticker_params
67cdd9cd,2026-08-19,VIVT3.SA,SELL,29.7151,29.8637,29.1803,64,9588.95,0.6274,open,,,,,,v2_trend_filter_ticker_params
5864b618,2026-08-19,KLBN11.SA,SELL,17.5512,17.639,17.2353,109,9588.95,0.6973,open,,,,,,v2_trend_filter_ticker_params
843958fa,2026-08-19,BBAS3.SA,SELL,18.1709,18.2618,17.9529,105,9588.95,0.7806,open,,,,,,v2_trend_filter_ticker_params
1ba30533,2026-08-20,SUZB3.SA,SELL,43.1184,43.334,42.601,44,9588.95,0.8676,open,,,,,,v2_trend_filter_ticker_params
d326e7e6,2026-08-20,EQTL3.SA,SELL,35.2424,35.4186,34.3613,54,9588.95,0.7963,open,,,,,,v2_trend_filter_ticker_params
7b83e094,2026-08-20,ITUB4.SA,SELL,38.2209,38.412,37.2654,50,9588.95,0.7635,open,,,,,,v2_trend_filter_ticker_params
c3be36e1,2026-08-20,KLBN11.SA,SELL,17.921,18.0106,17.5985,107,9588.95,0.8991,open,,,,,,v2_trend_filter_ticker_params
0cb0058b,2026-08-20,BBAS3.SA,SELL,17.981,18.0709,17.7652,106,9588.95,0.769,open,,,,,,v2_trend_filter_ticker_params
